ID	sex	level	constellation	birthday	country	province	city	address	diet_prefer	memo	hobby	price	stores
13153	2	1	12	1999	43	7	5	鼓楼区福新路197号	酸	创造力,滑旱冰	智力类	95	EmSUT
13154	2	9	5	1997	131	16	6	鼓楼区白马路915号	咸	跨界思维,爬山	冒险类	125	FIt9c
13155	2	9	1	2002	168	7	6	鼓楼区福新路951号	辣	不计较,爬山	收藏类	161	ZSZaK
13156	2	9	6	2001	126	12	1	晋安区长春路720号	甜	抗压力,举重	运动类	385	zW0lb
13157	2	1	10	2005	64	16	10	台江区长乐南路520号	甜	直觉好,滑旱冰	智力类	444	Nrzct
13158	1	10	10	1985	97	6	12	鼓楼区白马路364号	咸	爱玩,桌球	娱乐类	129	4qzh8
13159	2	9	11	1998	138	17	2	台江区大同路747号	苦	爱玩,举重	智力类	197	Zg8DN
13160	2	2	6	1989	55	1	13	晋安区长春路775号	酸	幽默,举重	运动类	194	0ELgG
13161	1	1	1	1991	93	20	5	鼓楼区八一七路905号	咸	勇敢,滑板	娱乐类	65	9LAQv
13162	1	7	3	1984	194	12	13	鼓楼区达明路708号	辣	创造力,滑板	智力类	322	s5NQp
13163	2	3	11	1984	124	15	14	台江区广达路434号	咸	爱玩,举重	运动类	474	YN7e8
13164	2	8	10	1996	124	15	15	台江区大同路924号	辣	创造力,乒乓球	娱乐类	464	s0QTZ
13165	1	2	3	1975	82	17	1	台江区鳌峰路993号	辣	幽默,滑旱冰	智力类	365	r2PeC
13166	2	5	11	1989	31	10	9	鼓楼区达明路757号	酸	勇敢,足球	收藏类	400	dhz0u
13167	1	7	7	2009	91	17	11	晋安区赤星路515号	辣	抗压力,足球	收藏类	300	kLDy0
13168	1	3	3	2003	196	5	13	鼓楼区白马路250号	苦	非常冷静,篮球	娱乐类	91	ZXsdM
13169	2	2	7	1980	142	19	4	台江区工业路642号	甜	爱玩,举重	游戏类	159	ddWOu
13170	2	3	5	1982	197	18	7	鼓楼区福新路682号	甜	勇敢,桌球	娱乐类	298	V7ue2
13171	1	6	6	1989	48	6	7	台江区广达路381号	甜	爱玩,滑板	智力类	243	gNYu0
13172	1	3	4	1973	163	3	15	鼓楼区达明路216号	苦	好奇,足球	乐器类	217	FvH06
13173	1	3	3	1978	42	8	1	晋安区连福路539号	辣	勇敢,桌球	智力类	119	ADfc2
13174	1	6	1	1980	126	6	6	台江区鳌峰路430号	辣	创造力,足球	乐器类	284	1xb6A
13175	1	1	7	2009	26	9	1	鼓楼区达明路98号	甜	直觉好,足球	游戏类	421	YNxad
13176	1	6	5	1982	38	10	14	晋安区福马路381号	咸	幽默,爬山	运动类	123	IFVsX
13177	2	9	5	2008	107	13	10	台江区长乐南路824号	咸	创造力,爬山	游戏类	83	D8CtH
13178	1	9	1	2003	58	6	4	台江区大同路80号	苦	抗压力,跳绳	娱乐类	399	AQwVv
13179	2	10	5	1983	192	1	11	台江区长乐南路145号	苦	知性,篮球	游戏类	321	kx25m
13180	2	2	9	1999	155	19	2	台江区鳌峰路455号	苦	善於分析,跳绳	智力类	500	s1kMi
13181	2	8	7	1970	17	3	1	台江区鳌峰路275号	辣	善於分析,足球	游戏类	210	xltha
13182	1	8	1	1974	153	8	10	鼓楼区达明路521号	甜	爱玩,滑板	智力类	255	I9W0V
13183	2	7	4	1980	47	16	14	鼓楼区白马路592号	苦	不计较,跳绳	游戏类	167	iUnqy
13184	2	3	9	1976	53	19	14	晋安区后浦路847号	甜	不计较,滑旱冰	冒险类	435	WgNkM
13185	2	10	12	1970	191	13	7	晋安区连福路179号	苦	跨界思维,足球	运动类	468	weMSK
13186	1	5	11	1991	107	19	12	鼓楼区福新路504号	甜	好奇,滑板	娱乐类	420	YsJq6
13187	2	7	12	1998	125	12	14	晋安区福马路517号	酸	抗压力,桌球	乐器类	448	xBH82
13188	1	1	2	2010	85	19	1	鼓楼区白马路14号	酸	好奇,乒乓球	智力类	66	MQWz3
13189	1	3	8	1970	53	11	11	晋安区长春路272号	苦	幽默,跑步	智力类	454	xGjTu
13190	1	6	8	1998	83	15	1	晋安区长春路718号	甜	抗压力,乒乓球	智力类	163	5bYE6
13191	2	1	12	1996	105	2	10	台江区鳌峰路792号	甜	善於分析,篮球	冒险类	157	9AVA3
13192	2	6	2	1994	39	14	11	晋安区后浦路570号	甜	善於分析,跳绳	乐器类	175	Lpxgi
13193	2	7	5	2001	75	15	2	台江区广达路723号	酸	直觉好,篮球	冒险类	171	h8y2p
13194	2	6	5	1996	77	3	4	鼓楼区福新路13号	酸	不计较,滑板	智力类	57	WOZDd
13195	2	6	5	1988	45	2	7	台江区长乐南路97号	辣	不计较,爬山	冒险类	360	HpraA
13196	2	2	3	2001	72	14	9	台江区长乐南路616号	辣	不计较,足球	收藏类	386	6nnZX
13197	2	4	3	1998	40	17	14	鼓楼区福新路403号	苦	创造力,爬山	游戏类	333	5DWRM
13198	2	9	1	1989	147	16	14	鼓楼区八一七路312号	咸	爱玩,桌球	智力类	110	knGEw
13199	1	9	2	2003	142	13	11	晋安区长春路758号	酸	跨界思维,爬山	运动类	308	hcp0R
13200	2	3	9	1974	73	13	13	晋安区福马路10号	苦	幽默,跑步	智力类	242	NFQ5P
13201	1	9	2	2005	34	2	10	晋安区福马路354号	辣	勇敢,乒乓球	智力类	390	UC8AZ
13202	2	4	9	2004	172	11	7	晋安区长春路808号	甜	好奇,乒乓球	冒险类	255	77k9L
13203	1	5	8	2008	172	2	11	台江区广达路366号	酸	好奇,篮球	冒险类	199	CGRer
13204	2	7	7	1994	26	5	11	鼓楼区白马路29号	苦	知性,跑步	运动类	231	dxp4L
13205	2	6	6	2002	196	4	8	晋安区赤星路613号	酸	幽默,滑板	运动类	155	FbgXi
13206	2	1	2	2003	143	12	12	台江区大同路314号	苦	非常冷静,乒乓球	冒险类	243	ZQHO4
13207	1	7	7	1995	56	16	14	台江区鳌峰路575号	苦	创造力,桌球	冒险类	476	YUpds
13208	2	5	7	1980	168	3	5	晋安区后浦路441号	苦	幽默,乒乓球	冒险类	288	YKuAG
13209	1	6	11	1978	187	6	9	鼓楼区福新路508号	辣	直觉好,足球	冒险类	124	eOVIl
13210	2	8	3	1977	101	19	8	鼓楼区达明路2号	酸	爱玩,滑板	冒险类	360	Ml3Bc
13211	2	1	11	1974	179	1	2	台江区长乐南路543号	苦	直觉好,篮球	运动类	402	E3oZw
13212	1	10	3	1999	179	16	5	晋安区长春路612号	苦	善於分析,跳绳	智力类	279	T3A8I
13213	2	6	9	2001	93	1	11	晋安区福马路180号	酸	跨界思维,举重	智力类	226	sXV0K
13214	2	7	3	2004	180	19	5	台江区鳌峰路956号	酸	爱玩,滑旱冰	运动类	292	O8ZKu
13215	2	7	5	1989	95	16	15	晋安区长春路687号	咸	知性,滑旱冰	收藏类	419	fewQW
13216	2	10	5	1987	48	17	15	台江区广达路833号	酸	不计较,跳绳	运动类	298	Y6O8G
13217	1	1	5	1988	178	6	9	台江区工业路497号	咸	创造力,滑板	收藏类	337	G5Hd7
13218	2	8	4	2002	179	20	12	晋安区赤星路786号	甜	勇敢,桌球	冒险类	234	LifUA
13219	1	1	10	1972	117	6	4	晋安区福马路892号	辣	跨界思维,滑旱冰	冒险类	118	TpB2m
13220	1	8	6	2000	26	15	5	台江区广达路340号	辣	非常冷静,足球	游戏类	471	mc7cg
13221	2	8	8	1990	199	6	9	晋安区赤星路598号	咸	幽默,乒乓球	游戏类	380	fisTe
13222	2	10	8	1972	105	15	14	台江区工业路50号	咸	幽默,举重	乐器类	412	8ljjc
13223	1	8	9	1979	123	6	13	台江区工业路226号	辣	勇敢,跑步	收藏类	283	gPFnn
13224	1	4	11	2002	167	13	7	晋安区赤星路478号	咸	不计较,跳绳	乐器类	200	UPluF
13225	1	3	3	1999	114	2	3	台江区大同路611号	甜	跨界思维,举重	乐器类	118	GmnAv
13226	1	9	8	2001	77	2	1	鼓楼区白马路839号	酸	爱玩,跑步	游戏类	365	r63SN
13227	2	6	10	1977	191	14	15	台江区工业路367号	酸	非常冷静,足球	冒险类	103	xbTct
13228	1	4	3	1978	151	17	7	鼓楼区八一七路967号	甜	善於分析,举重	运动类	285	nl7z9
13229	1	3	5	1993	123	15	14	鼓楼区福新路360号	辣	爱玩,桌球	运动类	276	oPicr
13230	2	5	9	1973	196	12	2	台江区工业路906号	酸	幽默,桌球	游戏类	318	nNsnz
13231	1	3	5	1983	193	20	14	晋安区连福路49号	苦	爱玩,滑板	娱乐类	163	shtY8
13232	1	5	12	1994	177	13	15	鼓楼区达明路747号	甜	创造力,跳绳	游戏类	256	feMhd
13233	1	5	4	2009	6	19	2	鼓楼区福新路418号	辣	爱玩,举重	收藏类	478	R3Fkk
13234	1	2	9	1975	123	1	3	晋安区赤星路483号	酸	洞察力,爬山	娱乐类	437	2zDme
13235	1	7	2	1987	160	18	10	鼓楼区福新路369号	苦	善於分析,举重	冒险类	261	Tq56c
13236	1	1	11	1976	155	8	4	鼓楼区达明路723号	咸	知性,举重	娱乐类	431	uYPeU
13237	1	6	8	2002	84	4	13	晋安区赤星路330号	咸	抗压力,滑旱冰	游戏类	213	kkTP2
13238	2	6	4	1976	136	14	12	台江区长乐南路720号	苦	抗压力,爬山	智力类	293	9xCdH
13239	1	10	6	1989	75	1	14	台江区长乐南路618号	酸	创造力,足球	冒险类	148	mhCU0
13240	1	1	9	1988	110	15	2	晋安区连福路505号	辣	好奇,滑旱冰	收藏类	431	eMpjZ
13241	2	4	3	1981	114	13	14	晋安区连福路524号	酸	跨界思维,足球	娱乐类	234	dYlB3
13242	1	7	11	1992	17	7	14	晋安区连福路73号	甜	非常冷静,爬山	娱乐类	145	cbMdU
13243	1	1	12	2005	193	5	13	台江区广达路852号	甜	洞察力,滑板	娱乐类	453	foaJC
13244	2	10	2	2010	28	13	4	台江区工业路585号	酸	好奇,乒乓球	收藏类	86	syOLd
13245	1	2	4	1996	198	8	7	鼓楼区白马路107号	辣	直觉好,举重	娱乐类	357	ZGvBt
13246	1	2	8	2001	135	7	8	鼓楼区白马路198号	苦	创造力,乒乓球	运动类	306	pWJj0
13247	2	9	12	1975	40	3	4	台江区长乐南路617号	酸	直觉好,跳绳	智力类	353	vmEBE
13248	1	6	6	1970	55	6	2	鼓楼区八一七路243号	苦	非常冷静,足球	冒险类	57	g0lim
13249	2	7	9	1990	159	9	3	台江区工业路802号	甜	非常冷静,桌球	乐器类	389	qrii7
13250	2	8	2	2010	160	14	2	鼓楼区福新路305号	酸	善於分析,足球	冒险类	474	sf6gB
13251	1	3	7	1977	106	14	1	鼓楼区八一七路295号	苦	好奇,足球	娱乐类	361	9mc1L
13252	1	4	5	1988	80	9	4	晋安区后浦路585号	辣	知性,跳绳	运动类	397	Hre9j
13253	1	4	4	1980	99	15	1	晋安区连福路18号	酸	知性,篮球	运动类	483	sEvTb
13254	2	3	11	1970	182	12	4	晋安区连福路59号	咸	创造力,跳绳	乐器类	117	wC9VG
13255	2	6	8	2006	71	16	8	鼓楼区八一七路389号	酸	好奇,举重	冒险类	444	j5J7C
13256	2	4	3	1974	46	20	2	晋安区连福路183号	酸	善於分析,篮球	乐器类	164	A7c12
13257	2	5	1	2000	167	7	14	鼓楼区福新路503号	甜	爱玩,篮球	娱乐类	470	NqYsC
13258	1	5	12	1992	105	6	11	鼓楼区白马路976号	辣	爱玩,桌球	运动类	131	m0CuF
13259	2	10	8	1986	21	16	8	鼓楼区福新路709号	苦	非常冷静,乒乓球	运动类	357	Z0nab
13260	1	5	12	1983	24	16	13	晋安区赤星路366号	苦	不计较,乒乓球	收藏类	471	P3bWD
13261	2	8	11	1991	77	10	11	鼓楼区八一七路816号	甜	跨界思维,爬山	冒险类	488	gLPTP
13262	1	8	8	1996	121	8	13	台江区广达路906号	苦	洞察力,足球	收藏类	239	piO2X
13263	2	3	5	1986	59	6	8	鼓楼区八一七路468号	酸	勇敢,乒乓球	冒险类	172	vzOVk
13264	2	2	12	1972	151	2	12	台江区广达路820号	酸	不计较,桌球	运动类	60	Sue88
13265	2	8	5	1970	91	11	3	台江区工业路362号	酸	好奇,乒乓球	乐器类	246	sWIEK
13266	1	5	8	1998	152	13	13	鼓楼区达明路2号	辣	知性,跳绳	运动类	187	m6Nho
13267	1	4	1	1991	32	14	7	鼓楼区八一七路844号	甜	不计较,举重	游戏类	99	kV53h
13268	2	1	1	1981	154	11	2	晋安区连福路889号	甜	创造力,滑旱冰	运动类	172	EwdYT
13269	1	3	9	1987	90	12	12	台江区广达路355号	甜	洞察力,爬山	游戏类	468	ECbSH
13270	1	6	11	1971	82	4	4	鼓楼区白马路723号	咸	直觉好,桌球	乐器类	364	1O2zr
13271	2	8	1	1989	101	3	13	台江区工业路940号	辣	创造力,足球	娱乐类	174	7D4aH
13272	1	1	10	1973	145	20	10	晋安区长春路941号	辣	不计较,桌球	冒险类	347	MrXwj
13273	2	2	5	2000	33	3	8	台江区工业路107号	甜	跨界思维,滑旱冰	智力类	241	f66ir
13274	1	9	6	1970	94	1	4	台江区大同路763号	酸	善於分析,举重	冒险类	374	D0wGt
13275	2	3	10	1998	46	20	3	鼓楼区福新路274号	苦	抗压力,桌球	冒险类	385	BJDsq
13276	1	2	11	1973	18	16	1	鼓楼区达明路474号	辣	直觉好,滑板	智力类	279	YsADM
13277	1	3	5	1996	118	19	6	台江区工业路724号	辣	幽默,乒乓球	游戏类	292	dCxXo
13278	2	4	5	1970	138	13	14	鼓楼区福新路20号	辣	幽默,桌球	运动类	54	xtgJf
13279	2	4	11	1980	151	14	13	晋安区连福路178号	咸	知性,爬山	智力类	278	nGHfk
13280	1	10	9	1980	75	17	5	晋安区长春路929号	苦	知性,滑旱冰	收藏类	250	jiHMQ
13281	2	5	4	1990	42	14	12	晋安区长春路943号	苦	创造力,乒乓球	冒险类	156	Sk27F
13282	2	2	10	1981	99	5	1	台江区长乐南路383号	甜	幽默,足球	运动类	299	1hqt0
13283	1	3	10	1994	192	18	10	鼓楼区福新路118号	酸	好奇,篮球	乐器类	264	3EO7y
13284	1	9	4	1984	152	20	12	台江区鳌峰路916号	辣	直觉好,跳绳	娱乐类	76	t5Xq6
13285	2	10	3	2010	13	11	11	台江区长乐南路287号	甜	非常冷静,跳绳	娱乐类	263	xib0Q
13286	1	2	7	2007	125	4	11	晋安区连福路703号	咸	跨界思维,跑步	冒险类	494	A5j5i
13287	1	1	6	2003	169	16	14	鼓楼区白马路476号	咸	勇敢,足球	乐器类	475	pUjqM
13288	1	9	10	1980	3	19	2	晋安区连福路116号	酸	创造力,乒乓球	智力类	309	bOstM
13289	2	10	1	1989	197	20	4	晋安区赤星路709号	咸	善於分析,篮球	运动类	175	K6nRF
13290	1	1	7	1987	184	10	15	鼓楼区八一七路162号	苦	知性,举重	收藏类	303	pPTMP
13291	1	4	9	2005	159	1	6	鼓楼区达明路662号	酸	直觉好,乒乓球	游戏类	128	8rHGU
13292	2	7	2	1984	133	14	10	晋安区连福路616号	苦	直觉好,举重	游戏类	112	dfyt3
13293	1	9	8	2008	147	4	8	鼓楼区福新路220号	苦	非常冷静,足球	娱乐类	355	YnzWv
13294	1	1	4	2003	66	20	14	鼓楼区福新路532号	酸	不计较,桌球	智力类	193	vlFMV
13295	2	9	1	1990	115	12	3	晋安区赤星路660号	辣	善於分析,足球	收藏类	116	BcfXJ
13296	2	2	3	1972	98	19	14	晋安区连福路535号	咸	创造力,足球	智力类	184	9HITt
13297	2	6	3	2000	194	12	3	晋安区赤星路784号	酸	抗压力,举重	冒险类	308	iAzTX
13298	1	1	10	1990	80	8	10	鼓楼区白马路398号	辣	抗压力,滑旱冰	游戏类	374	p8DMn
13299	1	3	6	1975	190	6	12	台江区工业路594号	甜	抗压力,爬山	运动类	221	2YLBE
13300	1	1	1	1998	16	6	7	晋安区后浦路548号	苦	爱玩,跳绳	收藏类	212	t75mX
13301	1	5	9	1998	52	18	8	晋安区长春路795号	咸	爱玩,足球	运动类	143	vdFKT
13302	1	8	2	2007	75	14	13	晋安区后浦路787号	苦	跨界思维,跑步	运动类	330	gRwSI
13303	2	10	2	2001	194	3	9	晋安区连福路303号	咸	勇敢,乒乓球	游戏类	350	yemFH
13304	2	4	6	2000	105	19	15	台江区广达路159号	甜	创造力,举重	冒险类	290	IojHf
13305	2	5	9	1977	2	16	12	晋安区赤星路704号	辣	跨界思维,爬山	运动类	93	ZwN3k
13306	1	7	4	1970	170	3	6	台江区长乐南路865号	酸	善於分析,篮球	娱乐类	71	s29tj
13307	1	8	2	2006	35	1	1	台江区大同路347号	酸	勇敢,举重	运动类	329	0gMCS
13308	2	6	7	1976	136	8	9	晋安区连福路328号	甜	知性,桌球	游戏类	494	zITtV
13309	2	3	7	1994	60	18	3	台江区大同路308号	辣	抗压力,乒乓球	冒险类	257	wa4Jx
13310	2	9	5	2005	71	15	9	鼓楼区福新路555号	辣	好奇,跳绳	智力类	97	qAkUY
13311	2	7	10	1997	72	14	5	台江区长乐南路229号	甜	跨界思维,篮球	游戏类	144	M3Ao1
13312	2	5	5	1972	123	18	14	鼓楼区福新路705号	苦	勇敢,桌球	乐器类	388	Aphxs
13313	1	10	9	1980	7	6	4	台江区大同路879号	甜	勇敢,跳绳	运动类	65	GUqlq
13314	2	1	2	1986	97	1	11	台江区大同路600号	酸	幽默,跳绳	收藏类	459	0ZUFu
13315	1	2	11	1989	119	16	9	台江区长乐南路84号	辣	不计较,桌球	游戏类	195	xbiFB
13316	1	2	10	1994	9	8	15	鼓楼区福新路524号	甜	不计较,桌球	冒险类	232	GEjPg
13317	2	8	4	1998	26	15	10	鼓楼区福新路148号	咸	好奇,跳绳	游戏类	383	k3DVt
13318	1	5	10	2008	95	11	12	台江区广达路398号	酸	直觉好,乒乓球	娱乐类	395	vJ4DV
13319	1	5	2	1998	2	18	10	晋安区连福路461号	酸	勇敢,爬山	乐器类	176	by6xl
13320	1	3	7	1998	167	7	6	鼓楼区福新路105号	苦	洞察力,乒乓球	运动类	351	vCILm
13321	1	4	5	1975	113	15	1	晋安区福马路918号	咸	善於分析,篮球	收藏类	250	YIKSE
13322	2	10	6	1992	3	9	12	晋安区连福路374号	苦	知性,足球	收藏类	417	YZ9FA
13323	2	7	5	1997	166	11	6	鼓楼区福新路598号	甜	创造力,篮球	游戏类	301	92Gui
13324	1	9	11	1992	155	8	15	台江区长乐南路248号	咸	洞察力,足球	智力类	415	s5oVX
13325	2	9	9	2006	112	16	9	晋安区赤星路709号	甜	爱玩,滑旱冰	智力类	322	SbPFv
13326	2	9	6	1989	156	19	3	台江区长乐南路841号	酸	善於分析,足球	乐器类	131	dJuSl
13327	1	9	11	1993	62	19	11	晋安区福马路824号	苦	非常冷静,跳绳	运动类	262	tXCvf
13328	2	6	5	1992	30	3	4	晋安区赤星路303号	酸	善於分析,举重	收藏类	242	7YdWF
13329	1	5	7	1988	122	20	3	晋安区赤星路751号	酸	知性,滑旱冰	运动类	77	OU7KJ
13330	2	6	11	1991	127	1	4	晋安区赤星路607号	辣	创造力,篮球	运动类	157	cPU4Z
13331	2	2	12	1992	74	6	9	晋安区连福路595号	甜	跨界思维,跳绳	运动类	415	PTd8R
13332	1	6	12	1983	175	8	11	晋安区赤星路682号	酸	知性,滑旱冰	冒险类	339	S0EA1
13333	2	3	7	2009	83	16	7	晋安区后浦路576号	咸	洞察力,滑旱冰	智力类	232	GvGPh
13334	1	9	7	1983	77	9	10	台江区大同路488号	辣	创造力,跑步	智力类	450	m5BzS
13335	1	1	1	1997	37	18	9	台江区工业路652号	甜	好奇,举重	智力类	82	PQx9i
13336	2	5	8	2001	66	6	2	台江区工业路846号	辣	知性,跑步	游戏类	78	mTpVZ
13337	2	8	6	1992	25	16	4	晋安区福马路542号	咸	抗压力,篮球	乐器类	181	Hcrco
13338	1	2	7	1977	54	7	2	晋安区后浦路763号	甜	跨界思维,滑旱冰	冒险类	362	tsRTk
13339	1	5	5	1986	121	5	15	晋安区赤星路9号	甜	爱玩,滑板	智力类	104	5BDj0
13340	2	10	9	2002	105	16	9	晋安区福马路55号	辣	创造力,跳绳	娱乐类	133	spIxI
13341	1	4	12	1996	98	6	5	晋安区福马路469号	甜	直觉好,滑旱冰	运动类	205	Ispsl
13342	1	2	7	1989	78	4	5	台江区工业路819号	辣	跨界思维,足球	冒险类	394	BQtTQ
13343	1	4	4	1979	27	9	14	台江区广达路268号	辣	跨界思维,桌球	收藏类	210	pOJmb
13344	2	9	6	2000	4	14	12	台江区大同路557号	苦	勇敢,跳绳	运动类	413	spwqz
13345	1	6	4	1991	193	13	2	鼓楼区福新路643号	咸	抗压力,乒乓球	运动类	466	tB9aU
13346	2	2	8	2009	41	13	5	鼓楼区福新路800号	辣	非常冷静,滑板	冒险类	283	IlEy5
13347	1	6	12	1996	82	3	4	台江区长乐南路165号	苦	不计较,跑步	娱乐类	428	R6QxC
13348	2	2	1	1970	130	8	3	台江区大同路950号	酸	好奇,举重	娱乐类	280	8Yxnp
13349	1	9	7	1982	83	20	15	鼓楼区白马路443号	苦	跨界思维,滑板	游戏类	373	dW9pK
13350	1	5	1	2001	61	1	12	鼓楼区达明路828号	苦	不计较,乒乓球	运动类	334	crR7Y
13351	2	2	4	2010	155	19	2	鼓楼区八一七路195号	咸	抗压力,滑旱冰	运动类	191	qktjZ
13352	2	1	7	1971	198	13	12	台江区长乐南路433号	辣	勇敢,滑旱冰	运动类	224	0byoy
13353	1	9	11	1995	58	1	1	台江区大同路444号	甜	跨界思维,爬山	收藏类	161	o0hgT
13354	1	8	10	2007	172	3	10	鼓楼区达明路439号	酸	创造力,爬山	冒险类	192	Py9yO
13355	1	1	11	1975	83	20	13	鼓楼区达明路395号	酸	跨界思维,桌球	冒险类	83	ldx96
13356	2	10	9	2009	119	4	4	台江区大同路922号	辣	知性,乒乓球	游戏类	341	EWpQP
13357	2	8	8	1993	160	7	5	鼓楼区福新路272号	苦	勇敢,桌球	乐器类	131	e5MpF
13358	1	1	8	1987	171	13	7	晋安区长春路882号	甜	不计较,乒乓球	乐器类	383	e8v1F
13359	2	9	12	2006	118	14	15	鼓楼区福新路704号	辣	善於分析,举重	娱乐类	176	uIZW3
13360	1	2	4	1971	21	19	11	晋安区福马路395号	辣	不计较,爬山	运动类	438	0I4C7
13361	2	5	5	1988	136	11	4	鼓楼区白马路223号	辣	爱玩,滑旱冰	游戏类	448	HPZiH
13362	2	5	12	2007	32	1	4	晋安区后浦路274号	苦	抗压力,跳绳	娱乐类	407	h1WxH
13363	1	10	4	1999	93	1	12	鼓楼区福新路901号	辣	善於分析,篮球	收藏类	134	HlBJi
13364	1	3	5	1977	22	1	15	晋安区连福路812号	酸	跨界思维,篮球	收藏类	284	Kcz63
13365	1	10	5	1987	197	17	11	台江区广达路159号	苦	好奇,滑板	冒险类	166	zrD7V
13366	1	3	4	1973	74	17	14	台江区工业路2号	甜	抗压力,跳绳	智力类	133	upLGH
13367	1	8	8	1990	16	20	1	鼓楼区达明路314号	酸	勇敢,足球	游戏类	111	CX82h
13368	1	8	6	1996	128	12	3	晋安区连福路697号	咸	勇敢,滑旱冰	娱乐类	415	9FaZP
13369	2	8	3	1999	35	10	11	鼓楼区白马路87号	咸	善於分析,爬山	冒险类	456	8Ezie
13370	2	7	3	1981	163	11	6	台江区广达路361号	苦	跨界思维,跑步	娱乐类	433	7sjv6
13371	2	3	8	1979	12	1	10	鼓楼区福新路196号	辣	不计较,爬山	运动类	428	ZydYP
13372	1	8	3	1970	49	18	3	鼓楼区福新路214号	辣	洞察力,桌球	运动类	234	qtcsI
13373	1	1	1	1989	145	16	8	台江区长乐南路520号	苦	非常冷静,滑板	运动类	310	oDUhe
13374	1	2	4	1985	44	8	10	台江区大同路660号	辣	好奇,跑步	娱乐类	348	LDelg
13375	1	9	8	1987	141	4	14	台江区广达路200号	咸	不计较,桌球	乐器类	82	HaG0R
13376	2	8	1	2006	125	4	4	晋安区后浦路101号	苦	非常冷静,足球	智力类	450	VDLl0
13377	2	1	11	1982	10	4	8	台江区鳌峰路218号	酸	善於分析,举重	乐器类	245	rRMB2
13378	1	10	9	1998	39	7	12	晋安区福马路141号	辣	跨界思维,跑步	智力类	331	6Ty0l
13379	2	4	11	1992	6	4	7	鼓楼区八一七路238号	酸	非常冷静,桌球	乐器类	147	Yt3MI
13380	1	5	5	1999	18	12	11	台江区长乐南路599号	甜	知性,桌球	收藏类	236	nZJ4S
13381	2	3	11	1977	28	1	9	台江区大同路462号	苦	善於分析,举重	收藏类	466	EZxJX
